db_name,operation,count,total_time_micros,avg_time_micros,throughput_ops_per_sec
RocksDB,delete,10,129,12.9,77519.37984496124
RocksDB,range,10,380,38,26315.78947368421
RocksDB,put,1000,7935,7.935,126023.9445494644
RocksDB,get,100,738,7.38,135501.35501355014
RocksDB,delete,10,167,16.7,59880.239520958086
RocksDB,range,10,435,43.5,22988.505747126437
RocksDB,put,1000,7036,7.036,142126.20807276864
RocksDB,get,100,642,6.42,155763.2398753894
RocksDB,delete,10,144,14.4,69444.44444444444
RocksDB,range,10,407,40.7,24570.02457002457
RocksDB,put,1000,7148,7.148,139899.27252378289
RocksDB,get,100,645,6.45,155038.75968992247
RocksDB,delete,10,146,14.6,68493.1506849315
RocksDB,range,10,406,40.6,24630.54187192118
RocksDB,put,1000,8081,8.081,123747.06100730109
RocksDB,get,100,745,7.45,134228.1879194631
RocksDB,delete,10,199,19.9,50251.25628140704
RocksDB,range,10,457,45.7,21881.83807439825
RocksDB,put,1000,6848,6.848,146028.03738317758
RocksDB,get,100,631,6.31,158478.60538827258
RocksDB,delete,10,147,14.7,68027.21088435374
RocksDB,range,10,396,39.6,25252.52525252525
RocksDB,put,1000,6023,6.023,166030.21749958492
RocksDB,get,100,559,5.59,178890.87656529518
RocksDB,delete,10,126,12.6,79365.07936507936
RocksDB,range,10,375,37.5,26666.666666666668
RocksDB,put,1000,6578,6.578,152021.89115232593
RocksDB,get,100,613,6.13,163132.1370309951
RocksDB,delete,10,136,13.6,73529.41176470589
RocksDB,range,10,381,38.1,26246.719160104985
RocksDB,put,1000,6523,6.523,153303.69461904033
RocksDB,get,100,607,6.07,164744.64579901152
RocksDB,delete,10,134,13.4,74626.86567164179
RocksDB,range,10,381,38.1,26246.719160104985
RocksDB,put,1000,6089,6.089,164230.57973394645
RocksDB,get,100,571,5.71,175131.34851138355
RocksDB,delete,10,167,16.7,59880.239520958086
RocksDB,range,10,401,40.1,24937.655860349125
RocksDB,put,1000,6865,6.865,145666.4238892935
RocksDB,get,100,631,6.31,158478.60538827258
RocksDB,delete,10,142,14.2,70422.5352112676
RocksDB,range,10,402,40.2,24875.621890547263
RocksDB,put,1000,7556,7.556,132345.15616728427
RocksDB,get,100,717,7.17,139470.0139470014
RocksDB,delete,10,155,15.5,64516.12903225807
RocksDB,range,10,437,43.7,22883.29519450801
RocksDB,put,1000,7077,7.077,141302.81192595733
RocksDB,get,100,671,6.71,149031.29657228017
RocksDB,delete,10,198,19.8,50505.0505050505
RocksDB,range,10,424,42.4,23584.90566037736
RocksDB,put,1000,7081,7.081,141222.99110295155
RocksDB,get,100,673,6.73,148588.41010401188
RocksDB,delete,10,150,15,66666.66666666667
RocksDB,range,10,416,41.6,24038.46153846154
RocksDB,put,1000,7140,7.14,140056.0224089636
RocksDB,get,100,656,6.56,152439.02439024393
RocksDB,delete,10,143,14.3,69930.06993006992
RocksDB,range,10,398,39.8,25125.62814070352
RocksDB,put,1000,7328,7.328,136462.88209606986
RocksDB,get,100,668,6.68,149700.59880239522
RocksDB,delete,10,148,14.8,67567.56756756756
RocksDB,range,10,428,42.8,23364.48598130841
RocksDB,put,1000,6779,6.779,147514.3826523086
RocksDB,get,100,629,6.29,158982.5119236884
RocksDB,delete,10,136,13.6,73529.41176470589
RocksDB,range,10,383,38.3,26109.660574412534
RocksDB,put,1000,7794,7.794,128303.82345393894
RocksDB,get,100,713,7.13,140252.4544179523
RocksDB,delete,10,164,16.4,60975.60975609757
RocksDB,range,10,449,44.9,22271.714922049
RocksDB,put,1000,7259,7.259,137760.02204160352
RocksDB,get,100,668,6.68,149700.59880239522
RocksDB,delete,10,177,17.7,56497.17514124294
RocksDB,range,10,417,41.7,23980.815347721822
RocksDB,put,1000,7055,7.055,141743.4443656981
RocksDB,get,100,663,6.63,150829.56259426847
RocksDB,delete,10,139,13.9,71942.44604316546
RocksDB,range,10,410,41,24390.243902439026
RocksDB,put,1000,7369,7.369,135703.62328674176
RocksDB,get,100,693,6.93,144300.1443001443
RocksDB,delete,10,167,16.7,59880.239520958086
RocksDB,range,10,417,41.7,23980.815347721822
RocksDB,put,1000,8121,8.121,123137.54463735993
RocksDB,get,100,749,7.49,133511.34846461948
RocksDB,delete,10,164,16.4,60975.60975609757
RocksDB,range,10,452,45.2,22123.893805309734
RocksDB,put,1000,7696,7.696,129937.62993762994
RocksDB,get,100,729,7.29,137174.2112482853
RocksDB,delete,10,168,16.8,59523.80952380952
RocksDB,range,10,445,44.5,22471.91011235955
RocksDB,put,1000,6121,6.121,163371.998039536
RocksDB,get,100,556,5.56,179856.11510791368
RocksDB,delete,10,159,15.9,62893.08176100629
RocksDB,range,10,408,40.8,24509.80392156863
RocksDB,put,1000,7042,7.042,142005.11218403862
RocksDB,get,100,649,6.49,154083.20493066256
RocksDB,delete,10,145,14.5,68965.5172413793
RocksDB,range,10,395,39.5,25316.45569620253
RocksDB,put,1000,8508,8.508,117536.43629525154
RocksDB,get,100,779,7.79,128369.70474967908
RocksDB,delete,10,176,17.6,56818.181818181816
RocksDB,range,10,481,48.1,20790.02079002079
RocksDB,put,1000,6640,6.64,150602.40963855424
RocksDB,get,100,613,6.13,163132.1370309951
RocksDB,delete,10,124,12.4,80645.16129032258
RocksDB,range,10,389,38.9,25706.94087403599
RocksDB,put,1000,6031,6.031,165809.981760902
RocksDB,get,100,558,5.58,179211.46953405018
RocksDB,delete,10,118,11.8,84745.7627118644
RocksDB,range,10,373,37.3,26809.651474530834
RocksDB,put,1000,7130,7.13,140252.4544179523
RocksDB,get,100,651,6.51,153609.83102918588
RocksDB,delete,10,143,14.3,69930.06993006992
RocksDB,range,10,408,40.8,24509.80392156863
RocksDB,put,1000,8635,8.635,115807.75911986103
RocksDB,get,100,802,8.02,124688.27930174564
RocksDB,delete,10,225,22.5,44444.444444444445
RocksDB,range,10,570,57,17543.859649122805
RocksDB,put,1000,7781,7.781,128518.18532322324
RocksDB,get,100,734,7.34,136239.78201634876
RocksDB,delete,10,160,16,62500
RocksDB,range,10,431,43.1,23201.85614849188
RocksDB,put,1000,8283,8.283,120729.20439454305
RocksDB,get,100,772,7.72,129533.67875647669
RocksDB,delete,10,190,19,52631.57894736842
RocksDB,range,10,464,46.4,21551.724137931036
RocksDB,put,1000,7609,7.609,131423.3144959916
RocksDB,get,100,709,7.09,141043.72355430183
RocksDB,delete,10,152,15.2,65789.47368421053
RocksDB,range,10,466,46.6,21459.227467811157
RocksDB,put,1000,6964,6.964,143595.63469270532
RocksDB,get,100,647,6.47,154559.5054095827
RocksDB,delete,10,142,14.2,70422.5352112676
RocksDB,range,10,404,40.4,24752.475247524755
RocksDB,put,1000,6706,6.706,149120.19087384432
RocksDB,get,100,617,6.17,162074.55429497568
RocksDB,delete,10,139,13.9,71942.44604316546
RocksDB,range,10,394,39.4,25380.71065989848
RocksDB,put,1000,8047,8.047,124269.91425375915
RocksDB,get,100,745,7.45,134228.1879194631
RocksDB,delete,10,168,16.8,59523.80952380952
RocksDB,range,10,451,45.1,22172.949002217294
RocksDB,put,1000,8267,8.267,120962.86440062901
RocksDB,get,100,799,7.99,125156.44555694619
RocksDB,delete,10,201,20.1,49751.24378109453
RocksDB,range,10,466,46.6,21459.227467811157
RocksDB,put,1000,5334,5.334,187476.56542932134
RocksDB,get,100,498,4.98,200803.2128514056
RocksDB,delete,10,104,10.4,96153.84615384616
RocksDB,range,10,288,28.8,34722.22222222222
RocksDB,put,1000,6932,6.932,144258.51125216388
RocksDB,get,100,644,6.44,155279.50310559006
RocksDB,delete,10,144,14.4,69444.44444444444
RocksDB,range,10,405,40.5,24691.35802469136
RocksDB,put,1000,7322,7.322,136574.7063643813
RocksDB,get,100,676,6.76,147928.99408284025
RocksDB,delete,10,167,16.7,59880.239520958086
RocksDB,range,10,433,43.3,23094.68822170901
RocksDB,put,1000,7519,7.519,132996.4090969544
RocksDB,get,100,690,6.9,144927.53623188406
RocksDB,delete,10,156,15.6,64102.5641025641
RocksDB,range,10,431,43.1,23201.85614849188
RocksDB,put,1000,7939,7.939,125960.44841919637
RocksDB,get,100,731,7.31,136798.90560875513
RocksDB,delete,10,189,18.9,52910.05291005292
RocksDB,range,10,451,45.1,22172.949002217294
RocksDB,put,1000,5977,5.977,167308.01405387316
RocksDB,get,100,560,5.6,178571.42857142858
RocksDB,delete,10,125,12.5,80000
RocksDB,range,10,354,35.4,28248.58757062147
RocksDB,put,1000,6798,6.798,147102.08884966167
RocksDB,get,100,630,6.3,158730.15873015873
RocksDB,delete,10,159,15.9,62893.08176100629
RocksDB,range,10,418,41.8,23923.444976076556
RocksDB,put,1000,6755,6.755,148038.49000740194
RocksDB,get,100,607,6.07,164744.64579901152
RocksDB,delete,10,198,19.8,50505.0505050505
RocksDB,range,10,450,45,22222.222222222223
RocksDB,put,1000,8028,8.028,124564.02590931738
RocksDB,get,100,739,7.39,135317.99729364007
RocksDB,delete,10,172,17.2,58139.53488372093
RocksDB,range,10,488,48.8,20491.803278688527
RocksDB,put,1000,6119,6.119,163425.39630658604
RocksDB,get,100,594,5.94,168350.16835016833
RocksDB,delete,10,133,13.3,75187.96992481203
RocksDB,range,10,360,36,27777.777777777777
RocksDB,put,1000,7008,7.008,142694.06392694064
RocksDB,get,100,642,6.42,155763.2398753894
RocksDB,delete,10,165,16.5,60606.06060606061
RocksDB,range,10,444,44.4,22522.522522522522
RocksDB,put,1000,6976,6.976,143348.623853211
RocksDB,get,100,638,6.38,156739.8119122257
RocksDB,delete,10,162,16.2,61728.3950617284
RocksDB,range,10,434,43.4,23041.474654377882
RocksDB,put,1000,7904,7.904,126518.21862348178
RocksDB,get,100,746,7.46,134048.25737265416
RocksDB,delete,10,176,17.6,56818.181818181816
RocksDB,range,10,447,44.7,22371.364653243847
RocksDB,put,1000,7749,7.749,129048.90953671442
RocksDB,get,100,709,7.09,141043.72355430183
RocksDB,delete,10,167,16.7,59880.239520958086
RocksDB,range,10,428,42.8,23364.48598130841
RocksDB,put,1000,3343,3.343,299132.51570445707
RocksDB,get,100,323,3.23,309597.52321981423
RocksDB,delete,10,107,10.7,93457.94392523365
RocksDB,range,10,193,19.3,51813.47150259067
RocksDB,put,1000,6893,6.893,145074.71347744088
RocksDB,get,100,643,6.43,155520.99533437015
RocksDB,delete,10,146,14.6,68493.1506849315
RocksDB,range,10,410,41,24390.243902439026
RocksDB,put,1000,7183,7.183,139217.59710427397
RocksDB,get,100,673,6.73,148588.41010401188
RocksDB,delete,10,157,15.7,63694.26751592357
RocksDB,range,10,435,43.5,22988.505747126437
RocksDB,put,1000,7280,7.28,137362.63736263735
RocksDB,get,100,672,6.72,148809.52380952382
RocksDB,delete,10,147,14.7,68027.21088435374
RocksDB,range,10,427,42.7,23419.2037470726
RocksDB,put,1000,6110,6.11,163666.12111292963
RocksDB,get,100,592,5.92,168918.91891891893
RocksDB,delete,10,149,14.9,67114.09395973154
RocksDB,range,10,407,40.7,24570.02457002457
RocksDB,put,1000,6384,6.384,156641.60401002507
RocksDB,get,100,610,6.1,163934.42622950822
RocksDB,delete,10,165,16.5,60606.06060606061
RocksDB,range,10,399,39.9,25062.65664160401
RocksDB,put,1000,6000,6,166666.66666666666
RocksDB,get,100,575,5.75,173913.04347826086
RocksDB,delete,10,124,12.4,80645.16129032258
RocksDB,range,10,356,35.6,28089.887640449437
RocksDB,put,1000,6104,6.104,163826.998689384
RocksDB,get,100,567,5.67,176366.8430335097
RocksDB,delete,10,127,12.7,78740.15748031497
RocksDB,range,10,375,37.5,26666.666666666668
RocksDB,put,1000,6628,6.628,150875.07543753771
RocksDB,get,100,612,6.12,163398.69281045752
RocksDB,delete,10,136,13.6,73529.41176470589
RocksDB,range,10,377,37.7,26525.19893899204
RocksDB,put,1000,7832,7.832,127681.30745658836
RocksDB,get,100,739,7.39,135317.99729364007
RocksDB,delete,10,169,16.9,59171.5976331361
RocksDB,range,10,439,43.9,22779.04328018223
RocksDB,put,1000,7805,7.805,128122.99807815504
RocksDB,get,100,724,7.24,138121.54696132595
RocksDB,delete,10,186,18.6,53763.44086021505
RocksDB,range,10,462,46.2,21645.021645021643
RocksDB,put,1000,5962,5.962,167728.9500167729
RocksDB,get,100,546,5.46,183150.18315018315
RocksDB,delete,10,118,11.8,84745.7627118644
RocksDB,range,10,379,37.9,26385.224274406333
RocksDB,put,1000,8252,8.252,121182.74357731458
RocksDB,get,100,775,7.75,129032.25806451614
RocksDB,delete,10,171,17.1,58479.53216374268
RocksDB,range,10,463,46.3,21598.272138228942
RocksDB,put,1000,6059,6.059,165043.7365901964
RocksDB,get,100,566,5.66,176678.44522968197
RocksDB,delete,10,127,12.7,78740.15748031497
RocksDB,range,10,363,36.3,27548.209366391187
RocksDB,put,1000,6572,6.572,152160.68167985394
RocksDB,get,100,617,6.17,162074.55429497568
RocksDB,delete,10,157,15.7,63694.26751592357
RocksDB,range,10,388,38.8,25773.19587628866
RocksDB,put,1000,6746,6.746,148235.99169878446
RocksDB,get,100,617,6.17,162074.55429497568
RocksDB,delete,10,155,15.5,64516.12903225807
RocksDB,range,10,393,39.3,25445.29262086514
RocksDB,put,1000,7823,7.823,127828.19890067748
RocksDB,get,100,725,7.25,137931.0344827586
RocksDB,delete,10,176,17.6,56818.181818181816
RocksDB,range,10,434,43.4,23041.474654377882
RocksDB,put,1000,7341,7.341,136221.22326658494
RocksDB,get,100,674,6.74,148367.9525222552
RocksDB,delete,10,149,14.9,67114.09395973154
RocksDB,range,10,433,43.3,23094.68822170901
RocksDB,put,1000,5543,5.543,180407.72145047807
RocksDB,get,100,501,5.01,199600.79840319362
RocksDB,delete,10,158,15.8,63291.13924050632
RocksDB,range,10,367,36.7,27247.956403269753
RocksDB,put,1000,6696,6.696,149342.89127837514
RocksDB,get,100,621,6.21,161030.5958132045
RocksDB,delete,10,164,16.4,60975.60975609757
RocksDB,range,10,403,40.3,24813.89578163772
RocksDB,put,1000,8350,8.35,119760.47904191617
RocksDB,get,100,766,7.66,130548.30287206266
RocksDB,delete,10,175,17.5,57142.857142857145
RocksDB,range,10,473,47.3,21141.649048625794
RocksDB,put,1000,6733,6.733,148522.20406950839
RocksDB,get,100,618,6.18,161812.29773462785
RocksDB,delete,10,154,15.4,64935.06493506493
RocksDB,range,10,394,39.4,25380.71065989848
RocksDB,put,1000,5788,5.788,172771.25086385626
RocksDB,get,100,541,5.41,184842.88354898337
RocksDB,delete,10,140,14,71428.57142857143
RocksDB,range,10,358,35.8,27932.96089385475
RocksDB,put,1000,6287,6.287,159058.3744234134
RocksDB,get,100,588,5.88,170068.02721088435
RocksDB,delete,10,125,12.5,80000
RocksDB,range,10,386,38.6,25906.735751295335
RocksDB,put,1000,6411,6.411,155981.90609889253
RocksDB,get,100,597,5.97,167504.18760469012
RocksDB,delete,10,160,16,62500
RocksDB,range,10,507,50.7,19723.86587771203
LSM Tree,put,5000,2106,0.4212,2374169.0408357074
LSM Tree,get,500,78,0.156,6410256.41025641
LSM Tree,delete,50,32,0.64,1562500
LSM Tree,range,50,10,0.2,5000000
LSM Tree,put,5000,4926,0.9852,1015022.3304912709
LSM Tree,get,500,181,0.362,2762430.9392265193
LSM Tree,delete,50,77,1.54,649350.6493506493
LSM Tree,range,50,21,0.42,2380952.380952381
LSM Tree,put,5000,5803,1.1606,861623.2982939858
LSM Tree,get,500,205,0.41,2439024.390243903
LSM Tree,delete,50,90,1.8,555555.5555555555
LSM Tree,range,50,26,0.52,1923076.923076923
LSM Tree,put,5000,4688,0.9376,1066552.9010238908
LSM Tree,get,500,164,0.328,3048780.487804878
LSM Tree,delete,50,75,1.5,666666.6666666666
LSM Tree,range,50,23,0.46,2173913.0434782607
LSM Tree,put,5000,4600,0.92,1086956.5217391304
LSM Tree,get,500,159,0.318,3144654.088050314
LSM Tree,delete,50,69,1.38,724637.6811594203
LSM Tree,range,50,19,0.38,2631578.947368421
LSM Tree,put,5000,4894,0.9788,1021659.174499387
LSM Tree,get,500,165,0.33,3030303.0303030303
LSM Tree,delete,50,80,1.6,625000
LSM Tree,range,50,23,0.46,2173913.0434782607
LSM Tree,put,5000,5653,1.1306,884486.1135680169
LSM Tree,get,500,191,0.382,2617801.047120419
LSM Tree,delete,50,86,1.72,581395.3488372093
LSM Tree,range,50,24,0.48,2083333.3333333335
LSM Tree,put,5000,4937,0.9874,1012760.7859023698
LSM Tree,get,500,168,0.336,2976190.476190476
LSM Tree,delete,50,84,1.68,595238.0952380953
LSM Tree,range,50,21,0.42,2380952.380952381
LSM Tree,put,5000,4102,0.8204,1218917.6011701608
LSM Tree,get,500,144,0.288,3472222.2222222225
LSM Tree,delete,50,62,1.24,806451.6129032258
LSM Tree,range,50,20,0.4,2500000
LSM Tree,put,5000,3438,0.6876,1454333.9150668995
LSM Tree,get,500,123,0.246,4065040.650406504
LSM Tree,delete,50,53,1.06,943396.2264150943
LSM Tree,range,50,15,0.3,3333333.3333333335
LSM Tree,put,5000,6156,1.2312,812215.7244964262
LSM Tree,get,500,211,0.422,2369668.2464454975
LSM Tree,delete,50,94,1.88,531914.8936170213
LSM Tree,range,50,26,0.52,1923076.923076923
LSM Tree,put,5000,5883,1.1766,849906.5102838688
LSM Tree,get,500,201,0.402,2487562.189054726
LSM Tree,delete,50,90,1.8,555555.5555555555
LSM Tree,range,50,29,0.58,1724137.9310344828
LSM Tree,put,5000,4369,0.8738,1144426.6422522317
LSM Tree,get,500,156,0.312,3205128.205128205
LSM Tree,delete,50,71,1.42,704225.3521126761
LSM Tree,range,50,19,0.38,2631578.947368421
LSM Tree,put,5000,5859,1.1718,853387.9501621438
LSM Tree,get,500,196,0.392,2551020.4081632653
LSM Tree,delete,50,90,1.8,555555.5555555555
LSM Tree,range,50,26,0.52,1923076.923076923
LSM Tree,put,5000,5683,1.1366,879816.9980644026
LSM Tree,get,500,192,0.384,2604166.6666666665
LSM Tree,delete,50,86,1.72,581395.3488372093
LSM Tree,range,50,29,0.58,1724137.9310344828
LSM Tree,put,5000,5255,1.051,951474.7859181733
LSM Tree,get,500,183,0.366,2732240.43715847
LSM Tree,delete,50,81,1.62,617283.9506172839
LSM Tree,range,50,22,0.44,2272727.272727273
LSM Tree,put,5000,5507,1.1014,907935.3550027239
LSM Tree,get,500,195,0.39,2564102.564102564
LSM Tree,delete,50,83,1.66,602409.638554217
LSM Tree,range,50,40,0.8,1250000
LSM Tree,put,5000,5727,1.1454,873057.4471800245
LSM Tree,get,500,209,0.418,2392344.497607656
LSM Tree,delete,50,88,1.76,568181.8181818182
LSM Tree,range,50,24,0.48,2083333.3333333335
LSM Tree,put,5000,5587,1.1174,894934.6697691069
LSM Tree,get,500,196,0.392,2551020.4081632653
LSM Tree,delete,50,84,1.68,595238.0952380953
LSM Tree,range,50,24,0.48,2083333.3333333335
LSM Tree,put,5000,5831,1.1662,857485.8514834506
LSM Tree,get,500,199,0.398,2512562.8140703514
LSM Tree,delete,50,91,1.82,549450.5494505494
LSM Tree,range,50,29,0.58,1724137.9310344828
LSM Tree,put,5000,5954,1.1908,839771.5821296606
LSM Tree,get,500,207,0.414,2415458.9371980675
LSM Tree,delete,50,92,1.84,543478.2608695652
LSM Tree,range,50,25,0.5,2000000
LSM Tree,put,5000,4516,0.9032,1107174.4906997343
LSM Tree,get,500,161,0.322,3105590.062111801
LSM Tree,delete,50,71,1.42,704225.3521126761
LSM Tree,range,50,21,0.42,2380952.380952381
LSM Tree,put,5000,5046,1.0092,990883.8684106222
LSM Tree,get,500,169,0.338,2958579.8816568046
LSM Tree,delete,50,78,1.56,641025.641025641
LSM Tree,range,50,20,0.4,2500000
LSM Tree,put,5000,4540,0.908,1101321.5859030837
LSM Tree,get,500,155,0.31,3225806.4516129033
LSM Tree,delete,50,74,1.48,675675.6756756757
LSM Tree,range,50,19,0.38,2631578.947368421
LSM Tree,put,5000,5494,1.0988,910083.7277029486
LSM Tree,get,500,209,0.418,2392344.497607656
LSM Tree,delete,50,84,1.68,595238.0952380953
LSM Tree,range,50,27,0.54,1851851.8518518517
LSM Tree,put,5000,5918,1.1836,844880.0270361609
LSM Tree,get,500,209,0.418,2392344.497607656
LSM Tree,delete,50,90,1.8,555555.5555555555
LSM Tree,range,50,25,0.5,2000000
LSM Tree,put,5000,5285,1.057,946073.793755913
LSM Tree,get,500,185,0.37,2702702.702702703
LSM Tree,delete,50,88,1.76,568181.8181818182
LSM Tree,range,50,22,0.44,2272727.272727273
LSM Tree,put,5000,3967,0.7934,1260398.2858583312
LSM Tree,get,500,136,0.272,3676470.588235294
LSM Tree,delete,50,60,1.2,833333.3333333334
LSM Tree,range,50,19,0.38,2631578.947368421
LSM Tree,put,5000,4179,0.8358,1196458.4828906436
LSM Tree,get,500,145,0.29,3448275.8620689656
LSM Tree,delete,50,64,1.28,781250
LSM Tree,range,50,18,0.36,2777777.777777778
LSM Tree,put,5000,3352,0.6704,1491646.7780429595
LSM Tree,get,500,114,0.228,4385964.912280702
LSM Tree,delete,50,51,1.02,980392.1568627451
LSM Tree,range,50,17,0.34,2941176.470588235
LSM Tree,put,5000,5129,1.0258,974848.8984207447
LSM Tree,get,500,185,0.37,2702702.702702703
LSM Tree,delete,50,83,1.66,602409.638554217
LSM Tree,range,50,22,0.44,2272727.272727273
LSM Tree,put,5000,5789,1.1578,863707.030575229
LSM Tree,get,500,207,0.414,2415458.9371980675
LSM Tree,delete,50,88,1.76,568181.8181818182
LSM Tree,range,50,25,0.5,2000000
LSM Tree,put,5000,5859,1.1718,853387.9501621438
LSM Tree,get,500,208,0.416,2403846.153846154
LSM Tree,delete,50,88,1.76,568181.8181818182
LSM Tree,range,50,29,0.58,1724137.9310344828
LSM Tree,put,5000,4650,0.93,1075268.817204301
LSM Tree,get,500,170,0.34,2941176.470588235
LSM Tree,delete,50,69,1.38,724637.6811594203
LSM Tree,range,50,20,0.4,2500000
LSM Tree,put,5000,5517,1.1034,906289.650172195
LSM Tree,get,500,198,0.396,2525252.525252525
LSM Tree,delete,50,85,1.7,588235.2941176471
LSM Tree,range,50,23,0.46,2173913.0434782607
LSM Tree,put,5000,4921,0.9842,1016053.647632595
LSM Tree,get,500,167,0.334,2994011.976047904
LSM Tree,delete,50,75,1.5,666666.6666666666
LSM Tree,range,50,24,0.48,2083333.3333333335
LSM Tree,put,5000,5319,1.0638,940026.3207369805
LSM Tree,get,500,190,0.38,2631578.947368421
LSM Tree,delete,50,86,1.72,581395.3488372093
LSM Tree,range,50,22,0.44,2272727.272727273
LSM Tree,put,5000,4537,0.9074,1102049.8126515318
LSM Tree,get,500,152,0.304,3289473.6842105263
LSM Tree,delete,50,70,1.4,714285.7142857143
LSM Tree,range,50,20,0.4,2500000
LSM Tree,put,5000,4486,0.8972,1114578.6892554613
LSM Tree,get,500,147,0.294,3401360.544217687
LSM Tree,delete,50,73,1.46,684931.5068493151
LSM Tree,range,50,19,0.38,2631578.947368421
LSM Tree,put,5000,4664,0.9328,1072041.1663807891
LSM Tree,get,500,165,0.33,3030303.0303030303
LSM Tree,delete,50,74,1.48,675675.6756756757
LSM Tree,range,50,20,0.4,2500000
LSM Tree,put,5000,4595,0.919,1088139.281828074
LSM Tree,get,500,160,0.32,3125000
LSM Tree,delete,50,73,1.46,684931.5068493151
LSM Tree,range,50,22,0.44,2272727.272727273
LSM Tree,put,5000,4276,0.8552,1169317.1188026194
LSM Tree,get,500,158,0.316,3164556.9620253164
LSM Tree,delete,50,64,1.28,781250
LSM Tree,range,50,18,0.36,2777777.777777778
LSM Tree,put,5000,4759,0.9518,1050640.8909434755
LSM Tree,get,500,165,0.33,3030303.0303030303
LSM Tree,delete,50,76,1.52,657894.7368421053
LSM Tree,range,50,20,0.4,2500000
LSM Tree,put,5000,5494,1.0988,910083.7277029486
LSM Tree,get,500,188,0.376,2659574.4680851065
LSM Tree,delete,50,85,1.7,588235.2941176471
LSM Tree,range,50,27,0.54,1851851.8518518517
LSM Tree,put,5000,5610,1.122,891265.59714795
LSM Tree,get,500,202,0.404,2475247.5247524753
LSM Tree,delete,50,91,1.82,549450.5494505494
LSM Tree,range,50,25,0.5,2000000
LSM Tree,put,5000,4164,0.8328,1200768.4918347744
LSM Tree,get,500,146,0.292,3424657.5342465756
LSM Tree,delete,50,78,1.56,641025.641025641
LSM Tree,range,50,19,0.38,2631578.947368421
LSM Tree,put,5000,5653,1.1306,884486.1135680169
LSM Tree,get,500,198,0.396,2525252.525252525
LSM Tree,delete,50,92,1.84,543478.2608695652
LSM Tree,range,50,25,0.5,2000000
LSM Tree,put,5000,3968,0.7936,1260080.6451612904
LSM Tree,get,500,133,0.266,3759398.4962406014
LSM Tree,delete,50,59,1.18,847457.6271186441
LSM Tree,range,50,17,0.34,2941176.470588235
LSM Tree,put,5000,3856,0.7712,1296680.497925311
LSM Tree,get,500,137,0.274,3649635.03649635
LSM Tree,delete,50,64,1.28,781250
LSM Tree,range,50,18,0.36,2777777.777777778
LSM Tree,put,5000,4400,0.88,1136363.6363636365
LSM Tree,get,500,158,0.316,3164556.9620253164
LSM Tree,delete,50,68,1.36,735294.1176470588
LSM Tree,range,50,19,0.38,2631578.947368421
LSM Tree,put,5000,5023,1.0046,995421.0631096954
LSM Tree,get,500,177,0.354,2824858.757062147
LSM Tree,delete,50,80,1.6,625000
LSM Tree,range,50,27,0.54,1851851.8518518517
LSM Tree,put,5000,4299,0.8598,1163061.177017911
LSM Tree,get,500,146,0.292,3424657.5342465756
LSM Tree,delete,50,67,1.34,746268.6567164179
LSM Tree,range,50,21,0.42,2380952.380952381
LSM Tree,put,5000,6078,1.2156,822639.0259953932
LSM Tree,get,500,214,0.428,2336448.5981308413
LSM Tree,delete,50,95,1.9,526315.7894736843
LSM Tree,range,50,27,0.54,1851851.8518518517
LSM Tree,put,5000,4283,0.8566,1167406.0238150829
LSM Tree,get,500,145,0.29,3448275.8620689656
LSM Tree,delete,50,66,1.32,757575.7575757576
LSM Tree,range,50,19,0.38,2631578.947368421
LSM Tree,put,5000,4491,0.8982,1113337.78668448
LSM Tree,get,500,164,0.328,3048780.487804878
LSM Tree,delete,50,67,1.34,746268.6567164179
LSM Tree,range,50,19,0.38,2631578.947368421
LSM Tree,put,5000,5102,1.0204,980007.8400627206
LSM Tree,get,500,174,0.348,2873563.2183908047
LSM Tree,delete,50,92,1.84,543478.2608695652
LSM Tree,range,50,22,0.44,2272727.272727273
LSM Tree,put,5000,5318,1.0636,940203.083866115
LSM Tree,get,500,186,0.372,2688172.0430107526
LSM Tree,delete,50,84,1.68,595238.0952380953
LSM Tree,range,50,25,0.5,2000000
LSM Tree,put,5000,5314,1.0628,940910.801656003
LSM Tree,get,500,200,0.4,2500000
LSM Tree,delete,50,79,1.58,632911.3924050633
LSM Tree,range,50,22,0.44,2272727.272727273
LSM Tree,put,5000,4801,0.9602,1041449.6979795875
LSM Tree,get,500,169,0.338,2958579.8816568046
LSM Tree,delete,50,77,1.54,649350.6493506493
LSM Tree,range,50,20,0.4,2500000
LSM Tree,put,5000,4693,0.9386,1065416.5778819518
LSM Tree,get,500,182,0.364,2747252.7472527474
LSM Tree,delete,50,80,1.6,625000
LSM Tree,range,50,24,0.48,2083333.3333333335
LSM Tree,put,5000,5483,1.0966,911909.5385737735
LSM Tree,get,500,191,0.382,2617801.047120419
LSM Tree,delete,50,84,1.68,595238.0952380953
LSM Tree,range,50,24,0.48,2083333.3333333335
LSM Tree,put,5000,4224,0.8448,1183712.1212121213
LSM Tree,get,500,146,0.292,3424657.5342465756
LSM Tree,delete,50,67,1.34,746268.6567164179
LSM Tree,range,50,20,0.4,2500000
LSM Tree,put,5000,4534,0.9068,1102779.0030877811
LSM Tree,get,500,154,0.308,3246753.246753247
LSM Tree,delete,50,67,1.34,746268.6567164179
LSM Tree,range,50,20,0.4,2500000
LSM Tree,put,5000,5961,1.1922,838785.4386847845
