db_name,operation,count,total_time_micros,avg_time_micros,throughput_ops_per_sec
LSM Tree,range,10,6,0.6,1666666.6666666667
LSM Tree,put,1000,1308,1.308,764525.993883792
LSM Tree,get,100,41,0.41,2439024.390243903
LSM Tree,delete,10,32,3.2,312500
LSM Tree,range,10,7,0.7,1428571.4285714286
LSM Tree,put,1000,1258,1.258,794912.559618442
LSM Tree,get,100,40,0.4,2500000
LSM Tree,delete,10,22,2.2,454545.45454545453
LSM Tree,range,10,7,0.7,1428571.4285714286
LSM Tree,put,1000,1363,1.363,733675.7153338224
LSM Tree,get,100,42,0.42,2380952.380952381
LSM Tree,delete,10,26,2.6,384615.3846153846
LSM Tree,range,10,6,0.6,1666666.6666666667
LSM Tree,put,1000,1389,1.389,719942.4046076314
LSM Tree,get,100,43,0.43,2325581.395348837
LSM Tree,delete,10,22,2.2,454545.45454545453
LSM Tree,range,10,8,0.8,1250000
LSM Tree,put,1000,792,0.792,1262626.2626262626
LSM Tree,get,100,24,0.24,4166666.666666667
LSM Tree,delete,10,13,1.3,769230.7692307692
LSM Tree,range,10,4,0.4,2500000
LSM Tree,put,1000,737,0.737,1356852.1031207598
LSM Tree,get,100,23,0.23,4347826.0869565215
LSM Tree,delete,10,12,1.2,833333.3333333334
LSM Tree,range,10,4,0.4,2500000
LSM Tree,put,1000,1291,1.291,774593.338497289
LSM Tree,get,100,52,0.52,1923076.923076923
LSM Tree,delete,10,22,2.2,454545.45454545453
LSM Tree,range,10,7,0.7,1428571.4285714286
LSM Tree,put,1000,1242,1.242,805152.9790660226
LSM Tree,get,100,40,0.4,2500000
LSM Tree,delete,10,21,2.1,476190.47619047615
LSM Tree,range,10,6,0.6,1666666.6666666667
SpeedB,put,1000,6669,6.669,149947.518368571
SpeedB,get,100,628,6.28,159235.6687898089
SpeedB,delete,10,138,13.8,72463.76811594203
SpeedB,range,10,396,39.6,25252.52525252525
SpeedB,put,1000,7254,7.254,137854.976564654
SpeedB,get,100,668,6.68,149700.59880239522
SpeedB,delete,10,157,15.7,63694.26751592357
SpeedB,range,10,415,41.5,24096.385542168675
SpeedB,put,1000,7340,7.34,136239.78201634876
SpeedB,get,100,668,6.68,149700.59880239522
SpeedB,delete,10,145,14.5,68965.5172413793
SpeedB,range,10,434,43.4,23041.474654377882
SpeedB,put,1000,5783,5.783,172920.62943109113
SpeedB,get,100,531,5.31,188323.91713747647
SpeedB,delete,10,117,11.7,85470.08547008547
SpeedB,range,10,341,34.1,29325.513196480937
SpeedB,put,1000,7338,7.338,136276.9146906514
SpeedB,get,100,686,6.86,145772.5947521866
SpeedB,delete,10,146,14.6,68493.1506849315
SpeedB,range,10,413,41.3,24213.07506053269
SpeedB,put,1000,6003,6.003,166583.37497917708
SpeedB,get,100,540,5.4,185185.18518518517
SpeedB,delete,10,153,15.3,65359.477124183
SpeedB,range,10,388,38.8,25773.19587628866
SpeedB,put,1000,6706,6.706,149120.19087384432
SpeedB,get,100,621,6.21,161030.5958132045
SpeedB,delete,10,148,14.8,67567.56756756756
SpeedB,range,10,391,39.1,25575.44757033248
SpeedB,put,1000,6673,6.673,149857.6352465158
SpeedB,get,100,627,6.27,159489.6331738437
SpeedB,delete,10,137,13.7,72992.700729927
SpeedB,range,10,400,40,25000
SpeedB,put,1000,7337,7.337,136295.4886193267
SpeedB,get,100,662,6.62,151057.40181268883
SpeedB,delete,10,156,15.6,64102.5641025641
SpeedB,range,10,384,38.4,26041.666666666668
SpeedB,put,1000,5988,5.988,167000.668002672
SpeedB,get,100,561,5.61,178253.11942959
SpeedB,delete,10,120,12,83333.33333333333
SpeedB,range,10,344,34.4,29069.767441860466
SpeedB,put,1000,1921,1.921,520562.20718375844
SpeedB,get,100,207,2.07,483091.78743961354
SpeedB,delete,10,37,3.7,270270.27027027024
SpeedB,range,10,146,14.6,68493.1506849315
SpeedB,put,1000,1886,1.886,530222.6935312832
SpeedB,get,100,173,1.73,578034.6820809249
SpeedB,delete,10,35,3.5,285714.28571428574
SpeedB,range,10,114,11.4,87719.29824561403
SpeedB,put,1000,6373,6.373,156911.97238349286
SpeedB,get,100,597,5.97,167504.18760469012
SpeedB,delete,10,135,13.5,74074.07407407407
SpeedB,range,10,372,37.2,26881.720430107525
SpeedB,put,1000,7001,7.001,142836.737608913
SpeedB,get,100,655,6.55,152671.75572519086
SpeedB,delete,10,144,14.4,69444.44444444444
SpeedB,range,10,407,40.7,24570.02457002457
SpeedB,put,1000,6163,6.163,162258.64027259452
SpeedB,get,100,573,5.73,174520.0698080279
SpeedB,delete,10,126,12.6,79365.07936507936
SpeedB,range,10,366,36.6,27322.4043715847
SpeedB,put,1000,6404,6.404,156152.4047470331
SpeedB,get,100,589,5.89,169779.28692699492
SpeedB,delete,10,134,13.4,74626.86567164179
SpeedB,range,10,378,37.8,26455.02645502646
SpeedB,put,1000,7638,7.638,130924.32573972244
SpeedB,get,100,726,7.26,137741.04683195593
SpeedB,delete,10,183,18.3,54644.8087431694
SpeedB,range,10,441,44.1,22675.736961451246
SpeedB,put,1000,5494,5.494,182016.74554058973
SpeedB,get,100,506,5.06,197628.45849802374
SpeedB,delete,10,117,11.7,85470.08547008547
SpeedB,range,10,348,34.8,28735.63218390805
SpeedB,put,1000,6492,6.492,154035.73629081948
SpeedB,get,100,600,6,166666.66666666666
SpeedB,delete,10,175,17.5,57142.857142857145
SpeedB,range,10,375,37.5,26666.666666666668
SpeedB,put,1000,5771,5.771,173280.19407381737
SpeedB,get,100,525,5.25,190476.19047619047
SpeedB,delete,10,117,11.7,85470.08547008547
SpeedB,range,10,333,33.3,30030.030030030033
SpeedB,put,1000,6302,6.302,158679.7841954935
SpeedB,get,100,583,5.83,171526.58662092625
SpeedB,delete,10,133,13.3,75187.96992481203
SpeedB,range,10,392,39.2,25510.20408163265
SpeedB,put,1000,3003,3.003,333000.333000333
SpeedB,get,100,347,3.47,288184.4380403458
SpeedB,delete,10,92,9.2,108695.65217391305
SpeedB,range,10,240,24,41666.666666666664
SpeedB,put,1000,7026,7.026,142328.49416453173
SpeedB,get,100,621,6.21,161030.5958132045
SpeedB,delete,10,137,13.7,72992.700729927
SpeedB,range,10,401,40.1,24937.655860349125
SpeedB,put,1000,4517,4.517,221385.8755811379
SpeedB,get,100,417,4.17,239808.15347721823
SpeedB,delete,10,131,13.1,76335.87786259543
SpeedB,range,10,274,27.4,36496.3503649635
SpeedB,put,1000,7787,7.787,128419.16013869269
SpeedB,get,100,714,7.14,140056.0224089636
SpeedB,delete,10,164,16.4,60975.60975609757
SpeedB,range,10,436,43.6,22935.77981651376
SpeedB,put,1000,6560,6.56,152439.02439024393
SpeedB,get,100,603,6.03,165837.4792703151
SpeedB,delete,10,138,13.8,72463.76811594203
SpeedB,range,10,398,39.8,25125.62814070352
SpeedB,put,1000,6689,6.689,149499.17775452236
SpeedB,get,100,631,6.31,158478.60538827258
SpeedB,delete,10,137,13.7,72992.700729927
SpeedB,range,10,391,39.1,25575.44757033248
SpeedB,put,1000,6766,6.766,147797.81259237364
SpeedB,get,100,620,6.2,161290.32258064515
SpeedB,delete,10,137,13.7,72992.700729927
SpeedB,range,10,383,38.3,26109.660574412534
SpeedB,put,1000,1884,1.884,530785.5626326965
SpeedB,get,100,173,1.73,578034.6820809249
SpeedB,delete,10,37,3.7,270270.27027027024
SpeedB,range,10,118,11.8,84745.7627118644
SpeedB,put,1000,6430,6.43,155520.99533437015
SpeedB,get,100,593,5.93,168634.06408094437
SpeedB,delete,10,136,13.6,73529.41176470589
SpeedB,range,10,397,39.7,25188.916876574305
SpeedB,put,1000,7449,7.449,134246.20754463685
SpeedB,get,100,691,6.91,144717.8002894356
SpeedB,delete,10,180,18,55555.555555555555
SpeedB,range,10,406,40.6,24630.54187192118
SpeedB,put,1000,7279,7.279,137381.50844896276
SpeedB,get,100,667,6.67,149925.03748125938
SpeedB,delete,10,167,16.7,59880.239520958086
SpeedB,range,10,410,41,24390.243902439026
SpeedB,put,1000,5427,5.427,184263.86585590566
SpeedB,get,100,505,5.05,198019.80198019804
SpeedB,delete,10,107,10.7,93457.94392523365
SpeedB,range,10,340,34,29411.764705882353
SpeedB,put,1000,6275,6.275,159362.5498007968
SpeedB,get,100,576,5.76,173611.11111111112
SpeedB,delete,10,123,12.3,81300.81300813008
SpeedB,range,10,381,38.1,26246.719160104985
SpeedB,put,1000,6445,6.445,155159.0380139643
SpeedB,get,100,591,5.91,169204.7377326565
SpeedB,delete,10,141,14.1,70921.98581560283
SpeedB,range,10,375,37.5,26666.666666666668
SpeedB,put,1000,7505,7.505,133244.50366422386
SpeedB,get,100,782,7.82,127877.2378516624
SpeedB,delete,10,178,17.8,56179.77528089887
SpeedB,range,10,418,41.8,23923.444976076556
SpeedB,put,1000,6413,6.413,155933.2605644784
SpeedB,get,100,582,5.82,171821.3058419244
SpeedB,delete,10,135,13.5,74074.07407407407
SpeedB,range,10,368,36.8,27173.913043478264
SpeedB,put,1000,6700,6.7,149253.73134328358
SpeedB,get,100,613,6.13,163132.1370309951
SpeedB,delete,10,200,20,50000
SpeedB,range,10,417,41.7,23980.815347721822
SpeedB,put,1000,6302,6.302,158679.7841954935
SpeedB,get,100,592,5.92,168918.91891891893
SpeedB,delete,10,128,12.8,78125
SpeedB,range,10,359,35.9,27855.15320334262
SpeedB,put,1000,6977,6.977,143328.0779704744
SpeedB,get,100,653,6.53,153139.35681470137
SpeedB,delete,10,146,14.6,68493.1506849315
SpeedB,range,10,391,39.1,25575.44757033248
SpeedB,put,1000,6347,6.347,157554.7502757208
SpeedB,get,100,578,5.78,173010.38062283737
SpeedB,delete,10,125,12.5,80000
SpeedB,range,10,375,37.5,26666.666666666668
SpeedB,put,1000,6739,6.739,148389.96883810655
SpeedB,get,100,631,6.31,158478.60538827258
SpeedB,delete,10,139,13.9,71942.44604316546
SpeedB,range,10,398,39.8,25125.62814070352
SpeedB,put,1000,6897,6.897,144990.57561258518
SpeedB,get,100,652,6.52,153374.23312883437
SpeedB,delete,10,171,17.1,58479.53216374268
SpeedB,range,10,246,24.6,40650.40650406504
SpeedB,put,1000,6339,6.339,157753.58889414734
SpeedB,get,100,578,5.78,173010.38062283737
SpeedB,delete,10,133,13.3,75187.96992481203
SpeedB,range,10,374,37.4,26737.967914438505
SpeedB,put,1000,6865,6.865,145666.4238892935
SpeedB,get,100,616,6.16,162337.66233766233
SpeedB,delete,10,217,21.7,46082.949308755764
SpeedB,range,10,437,43.7,22883.29519450801
SpeedB,put,1000,7381,7.381,135482.99688389106
SpeedB,get,100,673,6.73,148588.41010401188
SpeedB,delete,10,151,15.1,66225.16556291391
SpeedB,range,10,421,42.1,23752.96912114014
SpeedB,put,1000,2315,2.315,431965.44276457885
SpeedB,get,100,207,2.07,483091.78743961354
SpeedB,delete,10,60,6,166666.66666666666
SpeedB,range,10,166,16.6,60240.96385542168
SpeedB,put,1000,6095,6.095,164068.90894175554
SpeedB,get,100,568,5.68,176056.33802816903
SpeedB,delete,10,128,12.8,78125
SpeedB,range,10,360,36,27777.777777777777
SpeedB,put,1000,7010,7.01,142653.35235378033
SpeedB,get,100,646,6.46,154798.76160990712
SpeedB,delete,10,167,16.7,59880.239520958086
SpeedB,range,10,425,42.5,23529.41176470588
SpeedB,put,1000,7108,7.108,140686.55036578505
SpeedB,get,100,646,6.46,154798.76160990712
SpeedB,delete,10,145,14.5,68965.5172413793
SpeedB,range,10,404,40.4,24752.475247524755
SpeedB,put,1000,7931,7.931,126087.50472828142
SpeedB,get,100,738,7.38,135501.35501355014
SpeedB,delete,10,206,20.6,48543.689320388345
SpeedB,range,10,452,45.2,22123.893805309734
SpeedB,put,1000,5999,5.999,166694.44907484582
SpeedB,get,100,574,5.74,174216.02787456446
SpeedB,delete,10,147,14.7,68027.21088435374
SpeedB,range,10,291,29.1,34364.26116838488
SpeedB,put,1000,6993,6.993,143000.143000143
SpeedB,get,100,626,6.26,159744.4089456869
SpeedB,delete,10,160,16,62500
SpeedB,range,10,392,39.2,25510.20408163265
SpeedB,put,1000,6104,6.104,163826.998689384
SpeedB,get,100,564,5.64,177304.9645390071
SpeedB,delete,10,125,12.5,80000
SpeedB,range,10,349,34.9,28653.29512893983
SpeedB,put,1000,6547,6.547,152741.7137620284
SpeedB,get,100,594,5.94,168350.16835016833
SpeedB,delete,10,154,15.4,64935.06493506493
SpeedB,range,10,397,39.7,25188.916876574305
SpeedB,put,1000,5761,5.761,173580.97552508244
SpeedB,get,100,534,5.34,187265.91760299625
SpeedB,delete,10,112,11.2,89285.71428571429
SpeedB,range,10,348,34.8,28735.63218390805
SpeedB,put,1000,6090,6.09,164203.61247947454
SpeedB,get,100,565,5.65,176991.15044247787
SpeedB,delete,10,120,12,83333.33333333333
SpeedB,range,10,385,38.5,25974.025974025975
SpeedB,put,1000,5994,5.994,166833.50016683352
SpeedB,get,100,574,5.74,174216.02787456446
SpeedB,delete,10,122,12.2,81967.21311475411
SpeedB,range,10,356,35.6,28089.887640449437
SpeedB,put,1000,7857,7.857,127275.04136438844
SpeedB,get,100,736,7.36,135869.5652173913
SpeedB,delete,10,163,16.3,61349.69325153374
SpeedB,range,10,439,43.9,22779.04328018223
SpeedB,put,1000,8024,8.024,124626.12163509474
SpeedB,get,100,771,7.71,129701.68612191959
SpeedB,delete,10,186,18.6,53763.44086021505
SpeedB,range,10,448,44.8,22321.428571428572
SpeedB,put,1000,6931,6.931,144279.32477276007
SpeedB,get,100,657,6.57,152207.00152207
SpeedB,delete,10,149,14.9,67114.09395973154
SpeedB,range,10,408,40.8,24509.80392156863
SpeedB,put,1000,6483,6.483,154249.5758136665
SpeedB,get,100,588,5.88,170068.02721088435
SpeedB,delete,10,152,15.2,65789.47368421053
SpeedB,range,10,392,39.2,25510.20408163265
SpeedB,put,1000,7743,7.743,129148.90869172155
SpeedB,get,100,712,7.12,140449.4382022472
SpeedB,delete,10,165,16.5,60606.06060606061
SpeedB,range,10,432,43.2,23148.148148148146
SpeedB,put,1000,6227,6.227,160590.97478721695
SpeedB,get,100,592,5.92,168918.91891891893
SpeedB,delete,10,182,18.2,54945.054945054944
SpeedB,range,10,553,55.3,18083.182640144667
SpeedB,put,1000,7337,7.337,136295.4886193267
SpeedB,get,100,683,6.83,146412.88433382136
SpeedB,delete,10,152,15.2,65789.47368421053
SpeedB,range,10,407,40.7,24570.02457002457
SpeedB,put,1000,6319,6.319,158252.8881152081
SpeedB,get,100,608,6.08,164473.68421052632
SpeedB,delete,10,146,14.6,68493.1506849315
SpeedB,range,10,405,40.5,24691.35802469136
SpeedB,put,1000,6669,6.669,149947.518368571
SpeedB,get,100,630,6.3,158730.15873015873
SpeedB,delete,10,147,14.7,68027.21088435374
SpeedB,range,10,418,41.8,23923.444976076556
SpeedB,put,1000,6666,6.666,150015.00150015
SpeedB,get,100,627,6.27,159489.6331738437
SpeedB,delete,10,164,16.4,60975.60975609757
SpeedB,range,10,421,42.1,23752.96912114014
SpeedB,put,1000,7694,7.694,129971.40629061607
SpeedB,get,100,712,7.12,140449.4382022472
SpeedB,delete,10,167,16.7,59880.239520958086
SpeedB,range,10,454,45.4,22026.431718061674
SpeedB,put,1000,6441,6.441,155255.3951249806
SpeedB,get,100,592,5.92,168918.91891891893
SpeedB,delete,10,142,14.2,70422.5352112676
SpeedB,range,10,371,37.1,26954.17789757412
SpeedB,put,1000,7004,7.004,142775.55682467163
SpeedB,get,100,718,7.18,139275.7660167131
SpeedB,delete,10,170,17,58823.529411764706
SpeedB,range,10,444,44.4,22522.522522522522
SpeedB,put,1000,6843,6.843,146134.73622680112
SpeedB,get,100,622,6.22,160771.70418006432
SpeedB,delete,10,136,13.6,73529.41176470589
SpeedB,range,10,392,39.2,25510.20408163265
SpeedB,put,1000,6269,6.269,159515.0741745095
SpeedB,get,100,604,6.04,165562.91390728476
SpeedB,delete,10,132,13.2,75757.57575757576
SpeedB,range,10,360,36,27777.777777777777
SpeedB,put,1000,6392,6.392,156445.5569461827
SpeedB,get,100,569,5.69,175746.92442882247
SpeedB,delete,10,131,13.1,76335.87786259543
SpeedB,range,10,310,31,32258.064516129034
SpeedB,put,1000,7613,7.613,131354.26244581636
SpeedB,get,100,709,7.09,141043.72355430183
SpeedB,delete,10,160,16,62500
SpeedB,range,10,418,41.8,23923.444976076556
SpeedB,put,1000,9231,9.231,108330.62506770664
SpeedB,get,100,845,8.45,118343.1952662722
SpeedB,delete,10,229,22.9,43668.12227074236
SpeedB,range,10,529,52.9,18903.59168241966
SpeedB,put,1000,6450,6.45,155038.75968992247
SpeedB,get,100,589,5.89,169779.28692699492
SpeedB,delete,10,136,13.6,73529.41176470589
SpeedB,range,10,392,39.2,25510.20408163265
SpeedB,put,1000,7950,7.95,125786.16352201258
SpeedB,get,100,748,7.48,133689.83957219252
SpeedB,delete,10,164,16.4,60975.60975609757
SpeedB,range,10,446,44.6,22421.52466367713
SpeedB,put,1000,7714,7.714,129634.43090484833
SpeedB,get,100,716,7.16,139664.80446927375
SpeedB,delete,10,161,16.1,62111.80124223602
SpeedB,range,10,425,42.5,23529.41176470588
SpeedB,put,1000,7567,7.567,132152.76860050217
SpeedB,get,100,707,7.07,141442.71570014145
SpeedB,delete,10,167,16.7,59880.239520958086
SpeedB,range,10,407,40.7,24570.02457002457
SpeedB,put,1000,7026,7.026,142328.49416453173
SpeedB,get,100,644,6.44,155279.50310559006
SpeedB,delete,10,162,16.2,61728.3950617284
SpeedB,range,10,407,40.7,24570.02457002457
SpeedB,put,1000,6485,6.485,154202.00462606014
SpeedB,get,100,598,5.98,167224.08026755851
SpeedB,delete,10,181,18.1,55248.61878453038
SpeedB,range,10,417,41.7,23980.815347721822
SpeedB,put,1000,7953,7.953,125738.7149503332
SpeedB,get,100,731,7.31,136798.90560875513
SpeedB,delete,10,164,16.4,60975.60975609757
SpeedB,range,10,425,42.5,23529.41176470588
SpeedB,put,1000,5879,5.879,170096.95526450078
SpeedB,get,100,628,6.28,159235.6687898089
SpeedB,delete,10,179,17.9,55865.9217877095
SpeedB,range,10,518,51.8,19305.019305019305
SpeedB,put,1000,7657,7.657,130599.45148230378
SpeedB,get,100,727,7.27,137551.5818431912
SpeedB,delete,10,178,17.8,56179.77528089887
SpeedB,range,10,465,46.5,21505.37634408602
SpeedB,put,1000,6358,6.358,157282.16420257944
SpeedB,get,100,579,5.79,172711.57167530226
SpeedB,delete,10,139,13.9,71942.44604316546
SpeedB,range,10,383,38.3,26109.660574412534
SpeedB,put,1000,6632,6.632,150784.07720144754
SpeedB,get,100,612,6.12,163398.69281045752
SpeedB,delete,10,135,13.5,74074.07407407407
SpeedB,range,10,392,39.2,25510.20408163265
SpeedB,put,1000,6998,6.998,142897.97084881394
SpeedB,get,100,659,6.59,151745.06828528072
SpeedB,delete,10,191,19.1,52356.02094240837
SpeedB,range,10,415,41.5,24096.385542168675
SpeedB,put,1000,6394,6.394,156396.6218329684
SpeedB,get,100,588,5.88,170068.02721088435
SpeedB,delete,10,131,13.1,76335.87786259543
SpeedB,range,10,371,37.1,26954.17789757412
SpeedB,put,1000,7135,7.135,140154.1695865452
SpeedB,get,100,650,6.5,153846.15384615384
SpeedB,delete,10,149,14.9,67114.09395973154
SpeedB,range,10,403,40.3,24813.89578163772
SpeedB,put,1000,6348,6.348,157529.9306868305
SpeedB,get,100,585,5.85,170940.17094017094
SpeedB,delete,10,129,12.9,77519.37984496124
SpeedB,range,10,385,38.5,25974.025974025975
SpeedB,put,1000,7917,7.917,126310.47113805734
SpeedB,get,100,740,7.4,135135.13513513512
SpeedB,delete,10,190,19,52631.57894736842
SpeedB,range,10,454,45.4,22026.431718061674
SpeedB,put,1000,5900,5.9,169491.5254237288
SpeedB,get,100,543,5.43,184162.0626151013
SpeedB,delete,10,111,11.1,90090.09009009009
SpeedB,range,10,346,34.6,28901.73410404624
SpeedB,put,1000,6417,6.417,155836.06046439146
SpeedB,get,100,596,5.96,167785.23489932885
SpeedB,delete,10,157,15.7,63694.26751592357
SpeedB,range,10,397,39.7,25188.916876574305
SpeedB,put,1000,6967,6.967,143533.80221042057
SpeedB,get,100,670,6.7,149253.73134328358
SpeedB,delete,10,139,13.9,71942.44604316546
SpeedB,range,10,419,41.9,23866.348448687353
SpeedB,put,1000,1945,1.945,514138.81748071976
SpeedB,get,100,195,1.95,512820.5128205128
SpeedB,delete,10,40,4,250000
SpeedB,range,10,129,12.9,77519.37984496124
SpeedB,put,1000,7818,7.818,127909.95139421847
SpeedB,get,100,742,7.42,134770.88948787062
SpeedB,delete,10,238,23.8,42016.80672268907
SpeedB,range,10,524,52.4,19083.969465648857
SpeedB,put,1000,7540,7.54,132625.99469496022
SpeedB,get,100,701,7.01,142653.35235378033
SpeedB,delete,10,163,16.3,61349.69325153374
SpeedB,range,10,434,43.4,23041.474654377882
SpeedB,put,1000,7480,7.48,133689.83957219252
SpeedB,get,100,724,7.24,138121.54696132595
SpeedB,delete,10,227,22.7,44052.86343612335
SpeedB,range,10,444,44.4,22522.522522522522
SpeedB,put,1000,5535,5.535,180668.47335140017
SpeedB,get,100,514,5.14,194552.5291828794
SpeedB,delete,10,115,11.5,86956.52173913043
SpeedB,range,10,210,21,47619.04761904762
SpeedB,put,1000,6275,6.275,159362.5498007968
SpeedB,get,100,572,5.72,174825.17482517482
SpeedB,delete,10,128,12.8,78125
SpeedB,range,10,400,40,25000
SpeedB,put,1000,7047,7.047,141904.35646374343
SpeedB,get,100,658,6.58,151975.6838905775
SpeedB,delete,10,157,15.7,63694.26751592357
SpeedB,range,10,419,41.9,23866.348448687353
SpeedB,put,1000,7038,7.038,142085.81983518045
SpeedB,get,100,663,6.63,150829.56259426847
SpeedB,delete,10,153,15.3,65359.477124183
SpeedB,range,10,430,43,23255.81395348837
SpeedB,put,1000,1893,1.893,528262.0179609086
SpeedB,get,100,174,1.74,574712.643678161
SpeedB,delete,10,36,3.6,277777.77777777775
SpeedB,range,10,121,12.1,82644.62809917355
SpeedB,put,1000,6893,6.893,145074.71347744088
SpeedB,get,100,630,6.3,158730.15873015873
SpeedB,delete,10,164,16.4,60975.60975609757
SpeedB,range,10,413,41.3,24213.07506053269
SpeedB,put,1000,7064,7.064,141562.85390713476
SpeedB,get,100,658,6.58,151975.6838905775
SpeedB,delete,10,153,15.3,65359.477124183
SpeedB,range,10,442,44.2,22624.43438914027
SpeedB,put,1000,7459,7.459,134066.2287169862
SpeedB,get,100,716,7.16,139664.80446927375
SpeedB,delete,10,189,18.9,52910.05291005292
SpeedB,range,10,423,42.3,23640.661938534282
SpeedB,put,1000,6204,6.204,161186.33139909737
SpeedB,get,100,566,5.66,176678.44522968197
SpeedB,delete,10,123,12.3,81300.81300813008
SpeedB,range,10,358,35.8,27932.96089385475
SpeedB,put,1000,6613,6.613,151217.29925903524
SpeedB,get,100,599,5.99,166944.9081803005
SpeedB,delete,10,138,13.8,72463.76811594203
SpeedB,range,10,386,38.6,25906.735751295335
SpeedB,put,1000,7420,7.42,134770.88948787062
SpeedB,get,100,677,6.77,147710.4874446086
SpeedB,delete,10,150,15,66666.66666666667
SpeedB,range,10,415,41.5,24096.385542168675
SpeedB,put,1000,6369,6.369,157010.51970482024
SpeedB,get,100,608,6.08,164473.68421052632
SpeedB,delete,10,130,13,76923.07692307692
SpeedB,range,10,380,38,26315.78947368421
SpeedB,put,1000,7086,7.086,141123.34180073385
SpeedB,get,100,658,6.58,151975.6838905775
SpeedB,delete,10,148,14.8,67567.56756756756
SpeedB,range,10,405,40.5,24691.35802469136
SpeedB,put,1000,7862,7.862,127194.0981938438
SpeedB,get,100,762,7.62,131233.59580052493
SpeedB,delete,10,219,21.9,45662.10045662101
SpeedB,range,10,473,47.3,21141.649048625794
SpeedB,put,1000,8091,8.091,123594.11692003462
SpeedB,get,100,769,7.69,130039.01170351105
SpeedB,delete,10,195,19.5,51282.05128205128
SpeedB,range,10,492,49.2,20325.20325203252
SpeedB,put,1000,7891,7.891,126726.65061462426
SpeedB,get,100,781,7.81,128040.97311139565
SpeedB,delete,10,162,16.2,61728.3950617284
SpeedB,range,10,430,43,23255.81395348837
SpeedB,put,1000,5527,5.527,180929.98009770218
SpeedB,get,100,510,5.1,196078.43137254904
SpeedB,delete,10,109,10.9,91743.11926605504
SpeedB,range,10,344,34.4,29069.767441860466
SpeedB,put,1000,7488,7.488,133547.00854700853
SpeedB,get,100,718,7.18,139275.7660167131
SpeedB,delete,10,193,19.3,51813.47150259067
SpeedB,range,10,530,53,18867.924528301886
SpeedB,put,1000,8182,8.182,122219.50623319481
SpeedB,get,100,755,7.55,132450.33112582783
SpeedB,delete,10,170,17,58823.529411764706
SpeedB,range,10,435,43.5,22988.505747126437
SpeedB,put,1000,6760,6.76,147928.99408284025
SpeedB,get,100,620,6.2,161290.32258064515
SpeedB,delete,10,138,13.8,72463.76811594203
SpeedB,range,10,381,38.1,26246.719160104985
SpeedB,put,1000,7727,7.727,129416.33234114145
SpeedB,get,100,722,7.22,138504.15512465374
SpeedB,delete,10,159,15.9,62893.08176100629
SpeedB,range,10,421,42.1,23752.96912114014
SpeedB,put,1000,1975,1.975,506329.1139240506
SpeedB,get,100,184,1.84,543478.2608695652
SpeedB,delete,10,39,3.9,256410.2564102564
SpeedB,range,10,125,12.5,80000
SpeedB,put,1000,7878,7.878,126935.77050012694
SpeedB,get,100,739,7.39,135317.99729364007
SpeedB,delete,10,182,18.2,54945.054945054944
SpeedB,range,10,446,44.6,22421.52466367713
SpeedB,put,1000,6266,6.266,159591.44589849983
SpeedB,get,100,582,5.82,171821.3058419244
SpeedB,delete,10,127,12.7,78740.15748031497
SpeedB,range,10,400,40,25000
SpeedB,put,1000,6568,6.568,152253.34957369062
SpeedB,get,100,612,6.12,163398.69281045752
SpeedB,delete,10,138,13.8,72463.76811594203
SpeedB,range,10,397,39.7,25188.916876574305
SpeedB,put,1000,7673,7.673,130327.12107389548
SpeedB,get,100,782,7.82,127877.2378516624
SpeedB,delete,10,163,16.3,61349.69325153374
SpeedB,range,10,446,44.6,22421.52466367713
SpeedB,put,1000,6352,6.352,157430.73047858942
SpeedB,get,100,591,5.91,169204.7377326565
SpeedB,delete,10,177,17.7,56497.17514124294
SpeedB,range,10,407,40.7,24570.02457002457
SpeedB,put,1000,7920,7.92,126262.62626262626
SpeedB,get,100,730,7.3,136986.301369863
SpeedB,delete,10,166,16.6,60240.96385542168
SpeedB,range,10,437,43.7,22883.29519450801
SpeedB,put,1000,7135,7.135,140154.1695865452
SpeedB,get,100,646,6.46,154798.76160990712
SpeedB,delete,10,161,16.1,62111.80124223602
SpeedB,range,10,399,39.9,25062.65664160401
SpeedB,put,1000,6011,6.011,166361.6702711695
SpeedB,get,100,565,5.65,176991.15044247787
SpeedB,delete,10,123,12.3,81300.81300813008
SpeedB,range,10,364,36.4,27472.527472527472
SpeedB,put,1000,7752,7.752,128998.96800825594
SpeedB,get,100,711,7.11,140646.97609001407
SpeedB,delete,10,170,17,58823.529411764706
SpeedB,range,10,435,43.5,22988.505747126437
SpeedB,put,1000,6308,6.308,158528.8522511097
SpeedB,get,100,592,5.92,168918.91891891893
SpeedB,delete,10,153,15.3,65359.477124183
SpeedB,range,10,382,38.2,26178.010471204187
SpeedB,put,1000,6314,6.314,158378.20715869498
SpeedB,get,100,585,5.85,170940.17094017094
SpeedB,delete,10,155,15.5,64516.12903225807
SpeedB,range,10,318,31.8,31446.540880503144
SpeedB,put,1000,6452,6.452,154990.7005579665
SpeedB,get,100,677,6.77,147710.4874446086
SpeedB,delete,10,181,18.1,55248.61878453038
SpeedB,range,10,408,40.8,24509.80392156863
SpeedB,put,1000,7167,7.167,139528.39402818473
SpeedB,get,100,666,6.66,150150.15015015015
SpeedB,delete,10,247,24.7,40485.82995951417
SpeedB,range,10,424,42.4,23584.90566037736
